time;P;;;;;;;;;;
20200802:0111;0.0;;;;;;;;;;
20200802:0211;0.0;;;;;;;;;;
20200802:0311;0.0;;;;;;;;;;
20200802:0411;0.0;;;;;;;;;;
20200802:0511;6426.0;;;;;;;;;;
20200802:0611;32310.0;;;;;;;;;;
20200802:0711;79920.0;;;;;;;;;;
20200802:0811;303876.0;;;;;;;;;;
20200802:0911;118620.0;;;;;;;;;;
20200802:1011;399204.0;;;;;;;;;;
20200802:1111;262638.0;;;;;;;;;;
20200802:1211;586152.0;;;;;;;;;;
20200802:1311;267426.0;;;;;;;;;;
20200802:1411;251928.0;;;;;;;;;;
20200802:1511;90900.0;;;;;;;;;;
20200802:1611;46872.0;;;;;;;;;;
20200802:1711;152064.0;;;;;;;;;;
20200802:1811;33498.0;;;;;;;;;;
20200802:1911;0.0;;;;;;;;;;
20200802:2011;0.0;;;;;;;;;;
20200802:2111;0.0;;;;;;;;;;
20200802:2211;0.0;;;;;;;;;;
20200802:2311;0.0;;;;;;;;;;
20200803:0011;0.0;;;;;;;;;;
20200803:0111;0.0;;;;;;;;;;
20200803:0211;0.0;;;;;;;;;;
20200803:0311;0.0;;;;;;;;;;
20200803:0411;0.0;;;;;;;;;;
20200803:0511;92682.0;;;;;;;;;;
20200803:0611;225558.0;;;;;;;;;;
20200803:0711;435222.0;;;;;;;;;;
20200803:0811;741618.0;;;;;;;;;;
20200803:0911;996768.0;;;;;;;;;;
20200803:1011;913032.0;;;;;;;;;;
20200803:1111;877986.0;;;;;;;;;;
20200803:1211;913554.0;;;;;;;;;;
20200803:1311;359838.0;;;;;;;;;;
20200803:1411;559080.0;;;;;;;;;;
20200803:1511;218322.0;;;;;;;;;;
20200803:1611;137880.0;;;;;;;;;;
20200803:1711;230616.0;;;;;;;;;;
20200803:1811;20844.0;;;;;;;;;;
20200803:1911;0.0;;;;;;;;;;
20200803:2011;0.0;;;;;;;;;;
20200803:2111;0.0;;;;;;;;;;
20200803:2211;0.0;;;;;;;;;;
20200803:2311;0.0;;;;;;;;;;
20200804:0011;0.0;;;;;;;;;;
20200804:0111;0.0;;;;;;;;;;
20200804:0211;0.0;;;;;;;;;;
20200804:0311;0.0;;;;;;;;;;
20200804:0411;7146.0;;;;;;;;;;
20200804:0511;92718.0;;;;;;;;;;
20200804:0611;312120.0;;;;;;;;;;
20200804:0711;640638.0;;;;;;;;;;
20200804:0811;881478.0;;;;;;;;;;
20200804:0911;946854.0;;;;;;;;;;
20200804:1011;837360.0;;;;;;;;;;
20200804:1111;424764.0;;;;;;;;;;
20200804:1211;1065438.0;;;;;;;;;;
20200804:1311;660726.0;;;;;;;;;;
20200804:1411;258012.0;;;;;;;;;;
20200804:1511;757908.0;;;;;;;;;;
20200804:1611;539838.0;;;;;;;;;;
20200804:1711;205398.0;;;;;;;;;;
20200804:1811;31482.0;;;;;;;;;;
20200804:1911;0.0;;;;;;;;;;
20200804:2011;0.0;;;;;;;;;;
20200804:2111;0.0;;;;;;;;;;
20200804:2211;0.0;;;;;;;;;;
20200804:2311;0.0;;;;;;;;;;
20200805:0011;0.0;;;;;;;;;;
20200805:0111;0.0;;;;;;;;;;
20200805:0211;0.0;;;;;;;;;;
20200805:0311;0.0;;;;;;;;;;
20200805:0411;5328.0;;;;;;;;;;
20200805:0511;78390.0;;;;;;;;;;
20200805:0611;277398.0;;;;;;;;;;
20200805:0711;515538.0;;;;;;;;;;
20200805:0811;703440.0;;;;;;;;;;
20200805:0911;1143648.0;;;;;;;;;;
20200805:1011;1272276.0;;;;;;;;;;
20200805:1111;1359846.0;;;;;;;;;;
20200805:1211;1279170.0;;;;;;;;;;
20200805:1311;1240596.0;;;;;;;;;;
20200805:1411;1030284.0;;;;;;;;;;
20200805:1511;802854.0;;;;;;;;;;
20200805:1611;506358.0;;;;;;;;;;
20200805:1711;201294.0;;;;;;;;;;
20200805:1811;26910.0;;;;;;;;;;
20200805:1911;0.0;;;;;;;;;;
20200805:2011;0.0;;;;;;;;;;
20200805:2111;0.0;;;;;;;;;;
20200805:2211;0.0;;;;;;;;;;
20200805:2311;0.0;;;;;;;;;;
20200806:0011;0.0;;;;;;;;;;
20200806:0111;0.0;;;;;;;;;;
20200806:0211;0.0;;;;;;;;;;
20200806:0311;0.0;;;;;;;;;;
20200806:0411;4320.0;;;;;;;;;;
20200806:0511;65484.0;;;;;;;;;;
20200806:0611;297846.0;;;;;;;;;;
20200806:0711;621684.0;;;;;;;;;;
20200806:0811;895680.0;;;;;;;;;;
20200806:0911;1109970.0;;;;;;;;;;
20200806:1011;1245384.0;;;;;;;;;;
20200806:1111;1328634.0;;;;;;;;;;
20200806:1211;1299780.0;;;;;;;;;;
20200806:1311;1199556.0;;;;;;;;;;
20200806:1411;1011492.0;;;;;;;;;;
20200806:1511;797094.0;;;;;;;;;;
20200806:1611;535734.0;;;;;;;;;;
20200806:1711;182034.0;;;;;;;;;;
20200806:1811;24786.0;;;;;;;;;;
20200806:1911;0.0;;;;;;;;;;
20200806:2011;0.0;;;;;;;;;;
20200806:2111;0.0;;;;;;;;;;
20200806:2211;0.0;;;;;;;;;;
20200806:2311;0.0;;;;;;;;;;
20200807:0011;0.0;;;;;;;;;;
20200807:0111;0.0;;;;;;;;;;
20200807:0211;0.0;;;;;;;;;;
20200807:0311;0.0;;;;;;;;;;
20200807:0411;2646.0;;;;;;;;;;
20200807:0511;67014.0;;;;;;;;;;
20200807:0611;286380.0;;;;;;;;;;
20200807:0711;591030.0;;;;;;;;;;
20200807:0811;855558.0;;;;;;;;;;
20200807:0911;1093554.0;;;;;;;;;;
20200807:1011;1202220.0;;;;;;;;;;
20200807:1111;1251810.0;;;;;;;;;;
20200807:1211;1242468.0;;;;;;;;;;
20200807:1311;1153656.0;;;;;;;;;;
20200807:1411;954756.0;;;;;;;;;;
20200807:1511;640296.0;;;;;;;;;;
20200807:1611;424206.0;;;;;;;;;;
20200807:1711;182466.0;;;;;;;;;;
20200807:1811;20358.0;;;;;;;;;;
20200807:1911;0.0;;;;;;;;;;
20200807:2011;0.0;;;;;;;;;;
20200807:2111;0.0;;;;;;;;;;
20200807:2211;0.0;;;;;;;;;;
20200807:2311;0.0;;;;;;;;;;
20200808:0011;0.0;;;;;;;;;;
20200808:0111;0.0;;;;;;;;;;
20200808:0211;0.0;;;;;;;;;;
20200808:0311;0.0;;;;;;;;;;
20200808:0411;0.0;;;;;;;;;;
20200808:0511;73152.0;;;;;;;;;;
20200808:0611;275436.0;;;;;;;;;;
20200808:0711;566874.0;;;;;;;;;;
20200808:0811;836334.0;;;;;;;;;;
20200808:0911;1033560.0;;;;;;;;;;
20200808:1011;989028.0;;;;;;;;;;
20200808:1111;928188.0;;;;;;;;;;
20200808:1211;1095768.0;;;;;;;;;;
20200808:1311;1053378.0;;;;;;;;;;
20200808:1411;877590.0;;;;;;;;;;
20200808:1511;614214.0;;;;;;;;;;
20200808:1611;381024.0;;;;;;;;;;
20200808:1711;87858.0;;;;;;;;;;
20200808:1811;21348.0;;;;;;;;;;
20200808:1911;0.0;;;;;;;;;;
20200808:2011;0.0;;;;;;;;;;
20200808:2111;0.0;;;;;;;;;;
20200808:2211;0.0;;;;;;;;;;
20200808:2311;0.0;;;;;;;;;;
20200809:0011;0.0;;;;;;;;;;
20200809:0111;0.0;;;;;;;;;;
20200809:0211;0.0;;;;;;;;;;
20200809:0311;0.0;;;;;;;;;;
20200809:0411;0.0;;;;;;;;;;
20200809:0511;34326.0;;;;;;;;;;
20200809:0611;222138.0;;;;;;;;;;
20200809:0711;517500.0;;;;;;;;;;
20200809:0811;603630.0;;;;;;;;;;
20200809:0911;992448.0;;;;;;;;;;
20200809:1011;1132992.0;;;;;;;;;;
20200809:1111;1206126.0;;;;;;;;;;
20200809:1211;1038852.0;;;;;;;;;;
20200809:1311;883746.0;;;;;;;;;;
20200809:1411;734778.0;;;;;;;;;;
20200809:1511;623160.0;;;;;;;;;;
20200809:1611;397170.0;;;;;;;;;;
20200809:1711;173430.0;;;;;;;;;;
20200809:1811;17262.0;;;;;;;;;;
20200809:1911;0.0;;;;;;;;;;
20200809:2011;0.0;;;;;;;;;;
20200809:2111;0.0;;;;;;;;;;
20200809:2211;0.0;;;;;;;;;;
20200809:2311;0.0;;;;;;;;;;
20200810:0011;0.0;;;;;;;;;;
20200810:0111;0.0;;;;;;;;;;
20200810:0211;0.0;;;;;;;;;;
20200810:0311;0.0;;;;;;;;;;
20200810:0411;0.0;;;;;;;;;;
20200810:0511;4464.0;;;;;;;;;;
20200810:0611;40212.0;;;;;;;;;;
20200810:0711;66150.0;;;;;;;;;;
20200810:0811;428958.0;;;;;;;;;;
20200810:0911;707310.0;;;;;;;;;;
20200810:1011;1054080.0;;;;;;;;;;
20200810:1111;1177308.0;;;;;;;;;;
20200810:1211;1123182.0;;;;;;;;;;
20200810:1311;1157958.0;;;;;;;;;;
20200810:1411;984456.0;;;;;;;;;;
20200810:1511;732618.0;;;;;;;;;;
20200810:1611;456534.0;;;;;;;;;;
20200810:1711;123732.0;;;;;;;;;;
20200810:1811;12402.0;;;;;;;;;;
20200810:1911;0.0;;;;;;;;;;
20200810:2011;0.0;;;;;;;;;;
20200810:2111;0.0;;;;;;;;;;
20200810:2211;0.0;;;;;;;;;;
20200810:2311;0.0;;;;;;;;;;
20200811:0011;0.0;;;;;;;;;;
20200811:0111;0.0;;;;;;;;;;
20200811:0211;0.0;;;;;;;;;;
20200811:0311;0.0;;;;;;;;;;
20200811:0411;0.0;;;;;;;;;;
20200811:0511;68454.0;;;;;;;;;;
20200811:0611;273240.0;;;;;;;;;;
20200811:0711;576054.0;;;;;;;;;;
20200811:0811;875556.0;;;;;;;;;;
20200811:0911;1095552.0;;;;;;;;;;
20200811:1011;1214514.0;;;;;;;;;;
20200811:1111;1308438.0;;;;;;;;;;
20200811:1211;1210644.0;;;;;;;;;;
20200811:1311;1110726.0;;;;;;;;;;
20200811:1411;988038.0;;;;;;;;;;
20200811:1511;755856.0;;;;;;;;;;
20200811:1611;470214.0;;;;;;;;;;
20200811:1711;168966.0;;;;;;;;;;
20200811:1811;16236.0;;;;;;;;;;
20200811:1911;0.0;;;;;;;;;;
20200811:2011;0.0;;;;;;;;;;
20200811:2111;0.0;;;;;;;;;;
20200811:2211;0.0;;;;;;;;;;
20200811:2311;0.0;;;;;;;;;;
20200812:0011;0.0;;;;;;;;;;
20200812:0111;0.0;;;;;;;;;;
20200812:0211;0.0;;;;;;;;;;
20200812:0311;0.0;;;;;;;;;;
20200812:0411;0.0;;;;;;;;;;
20200812:0511;62316.0;;;;;;;;;;
20200812:0611;276012.0;;;;;;;;;;
20200812:0711;591300.0;;;;;;;;;;
20200812:0811;871902.0;;;;;;;;;;
20200812:0911;1097028.0;;;;;;;;;;
20200812:1011;1229544.0;;;;;;;;;;
20200812:1111;1320930.0;;;;;;;;;;
20200812:1211;1286208.0;;;;;;;;;;
20200812:1311;1197666.0;;;;;;;;;;
20200812:1411;1032246.0;;;;;;;;;;
20200812:1511;763110.0;;;;;;;;;;
20200812:1611;467640.0;;;;;;;;;;
20200812:1711;165294.0;;;;;;;;;;
20200812:1811;11160.0;;;;;;;;;;
20200812:1911;0.0;;;;;;;;;;
20200812:2011;0.0;;;;;;;;;;
20200812:2111;0.0;;;;;;;;;;
20200812:2211;0.0;;;;;;;;;;
20200812:2311;0.0;;;;;;;;;;
20200813:0011;0.0;;;;;;;;;;
20200813:0111;0.0;;;;;;;;;;
20200813:0211;0.0;;;;;;;;;;
20200813:0311;0.0;;;;;;;;;;
20200813:0411;0.0;;;;;;;;;;
20200813:0511;32076.0;;;;;;;;;;
20200813:0611;49590.0;;;;;;;;;;
20200813:0711;192582.0;;;;;;;;;;
20200813:0811;215928.0;;;;;;;;;;
20200813:0911;150642.0;;;;;;;;;;
20200813:1011;181548.0;;;;;;;;;;
20200813:1111;239238.0;;;;;;;;;;
20200813:1211;194004.0;;;;;;;;;;
20200813:1311;488538.0;;;;;;;;;;
20200813:1411;471798.0;;;;;;;;;;
20200813:1511;337338.0;;;;;;;;;;
20200813:1611;209304.0;;;;;;;;;;
20200813:1711;53118.0;;;;;;;;;;
20200813:1811;1728.0;;;;;;;;;;
20200813:1911;0.0;;;;;;;;;;
20200813:2011;0.0;;;;;;;;;;
20200813:2111;0.0;;;;;;;;;;
20200813:2211;0.0;;;;;;;;;;
20200813:2311;0.0;;;;;;;;;;
20200814:0011;0.0;;;;;;;;;;
20200814:0111;0.0;;;;;;;;;;
20200814:0211;0.0;;;;;;;;;;
20200814:0311;0.0;;;;;;;;;;
20200814:0411;0.0;;;;;;;;;;
20200814:0511;53172.0;;;;;;;;;;
20200814:0611;205668.0;;;;;;;;;;
20200814:0711;415638.0;;;;;;;;;;
20200814:0811;534852.0;;;;;;;;;;
20200814:0911;628380.0;;;;;;;;;;
20200814:1011;329598.0;;;;;;;;;;
20200814:1111;238230.0;;;;;;;;;;
20200814:1211;317142.0;;;;;;;;;;
20200814:1311;273780.0;;;;;;;;;;
20200814:1411;495468.0;;;;;;;;;;
20200814:1511;85428.0;;;;;;;;;;
20200814:1611;205434.0;;;;;;;;;;
20200814:1711;123750.0;;;;;;;;;;
20200814:1811;10476.0;;;;;;;;;;
20200814:1911;0.0;;;;;;;;;;
20200814:2011;0.0;;;;;;;;;;
20200814:2111;0.0;;;;;;;;;;
20200814:2211;0.0;;;;;;;;;;
20200814:2311;0.0;;;;;;;;;;
20200815:0011;0.0;;;;;;;;;;
20200815:0111;0.0;;;;;;;;;;
20200815:0211;0.0;;;;;;;;;;
20200815:0311;0.0;;;;;;;;;;
20200815:0411;0.0;;;;;;;;;;
20200815:0511;44532.0;;;;;;;;;;
20200815:0611;248994.0;;;;;;;;;;
20200815:0711;556920.0;;;;;;;;;;
20200815:0811;826920.0;;;;;;;;;;
20200815:0911;938646.0;;;;;;;;;;
20200815:1011;998208.0;;;;;;;;;;
20200815:1111;747198.0;;;;;;;;;;
20200815:1211;644598.0;;;;;;;;;;
20200815:1311;605016.0;;;;;;;;;;
20200815:1411;118710.0;;;;;;;;;;
20200815:1511;35460.0;;;;;;;;;;
20200815:1611;39330.0;;;;;;;;;;
20200815:1711;82998.0;;;;;;;;;;
20200815:1811;4032.0;;;;;;;;;;
20200815:1911;0.0;;;;;;;;;;
20200815:2011;0.0;;;;;;;;;;
20200815:2111;0.0;;;;;;;;;;
20200815:2211;0.0;;;;;;;;;;
20200815:2311;0.0;;;;;;;;;;
20200816:0011;0.0;;;;;;;;;;
20200816:0111;0.0;;;;;;;;;;
20200816:0211;0.0;;;;;;;;;;
20200816:0311;0.0;;;;;;;;;;
20200816:0411;0.0;;;;;;;;;;
20200816:0511;62910.0;;;;;;;;;;
20200816:0611;247212.0;;;;;;;;;;
20200816:0711;541566.0;;;;;;;;;;
20200816:0811;837288.0;;;;;;;;;;
20200816:0911;1061136.0;;;;;;;;;;
20200816:1011;1162584.0;;;;;;;;;;
20200816:1111;1268586.0;;;;;;;;;;
20200816:1211;1216800.0;;;;;;;;;;
20200816:1311;1087992.0;;;;;;;;;;
20200816:1411;962046.0;;;;;;;;;;
20200816:1511;738594.0;;;;;;;;;;
20200816:1611;440118.0;;;;;;;;;;
20200816:1711;143460.0;;;;;;;;;;
20200816:1811;7434.0;;;;;;;;;;
20200816:1911;0.0;;;;;;;;;;
20200816:2011;0.0;;;;;;;;;;
20200816:2111;0.0;;;;;;;;;;
20200816:2211;0.0;;;;;;;;;;
20200816:2311;0.0;;;;;;;;;;
20200817:0011;0.0;;;;;;;;;;
20200817:0111;0.0;;;;;;;;;;
20200817:0211;0.0;;;;;;;;;;
20200817:0311;0.0;;;;;;;;;;
20200817:0411;0.0;;;;;;;;;;
20200817:0511;50670.0;;;;;;;;;;
20200817:0611;135288.0;;;;;;;;;;
20200817:0711;531162.0;;;;;;;;;;
20200817:0811;657738.0;;;;;;;;;;
20200817:0911;623232.0;;;;;;;;;;
20200817:1011;601794.0;;;;;;;;;;
20200817:1111;1163628.0;;;;;;;;;;
20200817:1211;281628.0;;;;;;;;;;
20200817:1311;61614.0;;;;;;;;;;
20200817:1411;483048.0;;;;;;;;;;
20200817:1511;425196.0;;;;;;;;;;
20200817:1611;186840.0;;;;;;;;;;
20200817:1711;93258.0;;;;;;;;;;
20200817:1811;3348.0;;;;;;;;;;
20200817:1911;0.0;;;;;;;;;;
20200817:2011;0.0;;;;;;;;;;
20200817:2111;0.0;;;;;;;;;;
20200817:2211;0.0;;;;;;;;;;
20200817:2311;0.0;;;;;;;;;;
20200818:0011;0.0;;;;;;;;;;
20200818:0111;0.0;;;;;;;;;;
20200818:0211;0.0;;;;;;;;;;
20200818:0311;0.0;;;;;;;;;;
20200818:0411;0.0;;;;;;;;;;
20200818:0511;57528.0;;;;;;;;;;
20200818:0611;198630.0;;;;;;;;;;
20200818:0711;444096.0;;;;;;;;;;
20200818:0811;808704.0;;;;;;;;;;
20200818:0911;923274.0;;;;;;;;;;
20200818:1011;747522.0;;;;;;;;;;
20200818:1111;790974.0;;;;;;;;;;
20200818:1211;404154.0;;;;;;;;;;
20200818:1311;180360.0;;;;;;;;;;
20200818:1411;85824.0;;;;;;;;;;
20200818:1511;35280.0;;;;;;;;;;
20200818:1611;124614.0;;;;;;;;;;
20200818:1711;143478.0;;;;;;;;;;
20200818:1811;0.0;;;;;;;;;;
20200818:1911;0.0;;;;;;;;;;
20200818:2011;0.0;;;;;;;;;;
20200818:2111;0.0;;;;;;;;;;
20200818:2211;0.0;;;;;;;;;;
20200818:2311;0.0;;;;;;;;;;
20200819:0011;0.0;;;;;;;;;;
20200819:0111;0.0;;;;;;;;;;
20200819:0211;0.0;;;;;;;;;;
20200819:0311;0.0;;;;;;;;;;
20200819:0411;0.0;;;;;;;;;;
20200819:0511;56448.0;;;;;;;;;;
20200819:0611;252648.0;;;;;;;;;;
20200819:0711;577890.0;;;;;;;;;;
20200819:0811;868770.0;;;;;;;;;;
20200819:0911;1003068.0;;;;;;;;;;
20200819:1011;1006668.0;;;;;;;;;;
20200819:1111;1190466.0;;;;;;;;;;
20200819:1211;1146744.0;;;;;;;;;;
20200819:1311;1052496.0;;;;;;;;;;
20200819:1411;946836.0;;;;;;;;;;
20200819:1511;667638.0;;;;;;;;;;
20200819:1611;400716.0;;;;;;;;;;
20200819:1711;106722.0;;;;;;;;;;
20200819:1811;0.0;;;;;;;;;;
20200819:1911;0.0;;;;;;;;;;
20200819:2011;0.0;;;;;;;;;;
20200819:2111;0.0;;;;;;;;;;
20200819:2211;0.0;;;;;;;;;;
20200819:2311;0.0;;;;;;;;;;
20200820:0011;0.0;;;;;;;;;;
20200820:0111;0.0;;;;;;;;;;
20200820:0211;0.0;;;;;;;;;;
20200820:0311;0.0;;;;;;;;;;
20200820:0411;0.0;;;;;;;;;;
20200820:0511;52200.0;;;;;;;;;;
20200820:0611;158994.0;;;;;;;;;;
20200820:0711;403902.0;;;;;;;;;;
20200820:0811;655704.0;;;;;;;;;;
20200820:0911;1029060.0;;;;;;;;;;
20200820:1011;1127034.0;;;;;;;;;;
20200820:1111;1006470.0;;;;;;;;;;
20200820:1211;1177308.0;;;;;;;;;;
20200820:1311;528570.0;;;;;;;;;;
20200820:1411;793026.0;;;;;;;;;;
20200820:1511;479304.0;;;;;;;;;;
20200820:1611;346608.0;;;;;;;;;;
20200820:1711;94014.0;;;;;;;;;;
20200820:1811;0.0;;;;;;;;;;
20200820:1911;0.0;;;;;;;;;;
20200820:2011;0.0;;;;;;;;;;
20200820:2111;0.0;;;;;;;;;;
20200820:2211;0.0;;;;;;;;;;
20200820:2311;0.0;;;;;;;;;;
20200821:0011;0.0;;;;;;;;;;
20200821:0111;0.0;;;;;;;;;;
20200821:0211;0.0;;;;;;;;;;
20200821:0311;0.0;;;;;;;;;;
20200821:0411;0.0;;;;;;;;;;
20200821:0511;41328.0;;;;;;;;;;
20200821:0611;237582.0;;;;;;;;;;
20200821:0711;347184.0;;;;;;;;;;
20200821:0811;750654.0;;;;;;;;;;
20200821:0911;1011132.0;;;;;;;;;;
20200821:1011;1112850.0;;;;;;;;;;
20200821:1111;1021590.0;;;;;;;;;;
20200821:1211;450810.0;;;;;;;;;;
20200821:1311;410976.0;;;;;;;;;;
20200821:1411;92610.0;;;;;;;;;;
20200821:1511;82692.0;;;;;;;;;;
20200821:1611;72558.0;;;;;;;;;;
20200821:1711;17190.0;;;;;;;;;;
20200821:1811;0.0;;;;;;;;;;
20200821:1911;0.0;;;;;;;;;;
20200821:2011;0.0;;;;;;;;;;
20200821:2111;0.0;;;;;;;;;;
20200821:2211;0.0;;;;;;;;;;
20200821:2311;0.0;;;;;;;;;;
20200822:0011;0.0;;;;;;;;;;
20200822:0111;0.0;;;;;;;;;;
20200822:0211;0.0;;;;;;;;;;
20200822:0311;0.0;;;;;;;;;;
20200822:0411;0.0;;;;;;;;;;
20200822:0511;1296.0;;;;;;;;;;
20200822:0611;180630.0;;;;;;;;;;
20200822:0711;202068.0;;;;;;;;;;
20200822:0811;367722.0;;;;;;;;;;
20200822:0911;299538.0;;;;;;;;;;
20200822:1011;945774.0;;;;;;;;;;
20200822:1111;720450.0;;;;;;;;;;
20200822:1211;845964.0;;;;;;;;;;
20200822:1311;893088.0;;;;;;;;;;
20200822:1411;876618.0;;;;;;;;;;
20200822:1511;512982.0;;;;;;;;;;
20200822:1611;421416.0;;;;;;;;;;
20200822:1711;123336.0;;;;;;;;;;
20200822:1811;0.0;;;;;;;;;;
20200822:1911;0.0;;;;;;;;;;
20200822:2011;0.0;;;;;;;;;;
20200822:2111;0.0;;;;;;;;;;
20200822:2211;0.0;;;;;;;;;;
20200822:2311;0.0;;;;;;;;;;
20200823:0011;0.0;;;;;;;;;;
20200823:0111;0.0;;;;;;;;;;
20200823:0211;0.0;;;;;;;;;;
20200823:0311;0.0;;;;;;;;;;
20200823:0411;0.0;;;;;;;;;;
20200823:0511;44262.0;;;;;;;;;;
20200823:0611;253656.0;;;;;;;;;;
20200823:0711;549612.0;;;;;;;;;;
20200823:0811;820710.0;;;;;;;;;;
20200823:0911;1081386.0;;;;;;;;;;
20200823:1011;811260.0;;;;;;;;;;
20200823:1111;805860.0;;;;;;;;;;
20200823:1211;1063512.0;;;;;;;;;;
20200823:1311;479916.0;;;;;;;;;;
20200823:1411;614664.0;;;;;;;;;;
20200823:1511;723618.0;;;;;;;;;;
20200823:1611;292374.0;;;;;;;;;;
20200823:1711;45522.0;;;;;;;;;;
20200823:1811;0.0;;;;;;;;;;
20200823:1911;0.0;;;;;;;;;;
20200823:2011;0.0;;;;;;;;;;
20200823:2111;0.0;;;;;;;;;;
20200823:2211;0.0;;;;;;;;;;
20200823:2311;0.0;;;;;;;;;;
20200824:0011;0.0;;;;;;;;;;
20200824:0111;0.0;;;;;;;;;;
20200824:0211;0.0;;;;;;;;;;
20200824:0311;0.0;;;;;;;;;;
20200824:0411;0.0;;;;;;;;;;
20200824:0511;45288.0;;;;;;;;;;
20200824:0611;245664.0;;;;;;;;;;
20200824:0711;190242.0;;;;;;;;;;
20200824:0811;360162.0;;;;;;;;;;
20200824:0911;420246.0;;;;;;;;;;
20200824:1011;724752.0;;;;;;;;;;
20200824:1111;672750.0;;;;;;;;;;
20200824:1211;582858.0;;;;;;;;;;
20200824:1311;205920.0;;;;;;;;;;
20200824:1411;509850.0;;;;;;;;;;
20200824:1511;266022.0;;;;;;;;;;
20200824:1611;66456.0;;;;;;;;;;
20200824:1711;37530.0;;;;;;;;;;
20200824:1811;0.0;;;;;;;;;;
20200824:1911;0.0;;;;;;;;;;
20200824:2011;0.0;;;;;;;;;;
20200824:2111;0.0;;;;;;;;;;
20200824:2211;0.0;;;;;;;;;;
20200824:2311;0.0;;;;;;;;;;
20200825:0011;0.0;;;;;;;;;;
20200825:0111;0.0;;;;;;;;;;
20200825:0211;0.0;;;;;;;;;;
20200825:0311;0.0;;;;;;;;;;
20200825:0411;0.0;;;;;;;;;;
20200825:0511;38934.0;;;;;;;;;;
20200825:0611;143802.0;;;;;;;;;;
20200825:0711;353034.0;;;;;;;;;;
20200825:0811;841302.0;;;;;;;;;;
20200825:0911;874152.0;;;;;;;;;;
20200825:1011;1090584.0;;;;;;;;;;
20200825:1111;1181988.0;;;;;;;;;;
20200825:1211;966330.0;;;;;;;;;;
20200825:1311;421362.0;;;;;;;;;;
20200825:1411;57456.0;;;;;;;;;;
20200825:1511;127332.0;;;;;;;;;;
20200825:1611;92700.0;;;;;;;;;;
20200825:1711;98820.0;;;;;;;;;;
20200825:1811;0.0;;;;;;;;;;
20200825:1911;0.0;;;;;;;;;;
20200825:2011;0.0;;;;;;;;;;
20200825:2111;0.0;;;;;;;;;;
20200825:2211;0.0;;;;;;;;;;
20200825:2311;0.0;;;;;;;;;;
20200826:0011;0.0;;;;;;;;;;
20200826:0111;0.0;;;;;;;;;;
20200826:0211;0.0;;;;;;;;;;
20200826:0311;0.0;;;;;;;;;;
20200826:0411;0.0;;;;;;;;;;
20200826:0511;39114.0;;;;;;;;;;
20200826:0611;73872.0;;;;;;;;;;
20200826:0711;57528.0;;;;;;;;;;
20200826:0811;112302.0;;;;;;;;;;
20200826:0911;317196.0;;;;;;;;;;
20200826:1011;333306.0;;;;;;;;;;
20200826:1111;405342.0;;;;;;;;;;
20200826:1211;183582.0;;;;;;;;;;
20200826:1311;159858.0;;;;;;;;;;
20200826:1411;99180.0;;;;;;;;;;
20200826:1511;75204.0;;;;;;;;;;
20200826:1611;31356.0;;;;;;;;;;
20200826:1711;36414.0;;;;;;;;;;
20200826:1811;0.0;;;;;;;;;;
20200826:1911;0.0;;;;;;;;;;
20200826:2011;0.0;;;;;;;;;;
20200826:2111;0.0;;;;;;;;;;
20200826:2211;0.0;;;;;;;;;;
20200826:2311;0.0;;;;;;;;;;
20200827:0011;0.0;;;;;;;;;;
20200827:0111;0.0;;;;;;;;;;
20200827:0211;0.0;;;;;;;;;;
20200827:0311;0.0;;;;;;;;;;
20200827:0411;0.0;;;;;;;;;;
20200827:0511;38952.0;;;;;;;;;;
20200827:0611;243612.0;;;;;;;;;;
20200827:0711;487656.0;;;;;;;;;;
20200827:0811;555048.0;;;;;;;;;;
20200827:0911;910944.0;;;;;;;;;;
20200827:1011;487980.0;;;;;;;;;;
20200827:1111;897552.0;;;;;;;;;;
20200827:1211;628470.0;;;;;;;;;;
20200827:1311;692568.0;;;;;;;;;;
20200827:1411;536220.0;;;;;;;;;;
20200827:1511;255456.0;;;;;;;;;;
20200827:1611;349956.0;;;;;;;;;;
20200827:1711;66384.0;;;;;;;;;;
20200827:1811;0.0;;;;;;;;;;
20200827:1911;0.0;;;;;;;;;;
20200827:2011;0.0;;;;;;;;;;
20200827:2111;0.0;;;;;;;;;;
20200827:2211;0.0;;;;;;;;;;
20200827:2311;0.0;;;;;;;;;;
20200828:0011;0.0;;;;;;;;;;
20200828:0111;0.0;;;;;;;;;;
20200828:0211;0.0;;;;;;;;;;
20200828:0311;0.0;;;;;;;;;;
20200828:0411;0.0;;;;;;;;;;
20200828:0511;702.0;;;;;;;;;;
20200828:0611;189432.0;;;;;;;;;;
20200828:0711;171468.0;;;;;;;;;;
20200828:0811;169794.0;;;;;;;;;;
20200828:0911;432990.0;;;;;;;;;;
20200828:1011;572688.0;;;;;;;;;;
20200828:1111;742248.0;;;;;;;;;;
20200828:1211;795618.0;;;;;;;;;;
20200828:1311;542430.0;;;;;;;;;;
20200828:1411;352764.0;;;;;;;;;;
20200828:1511;310932.0;;;;;;;;;;
20200828:1611;115182.0;;;;;;;;;;
20200828:1711;29520.0;;;;;;;;;;
20200828:1811;0.0;;;;;;;;;;
20200828:1911;0.0;;;;;;;;;;
20200828:2011;0.0;;;;;;;;;;
20200828:2111;0.0;;;;;;;;;;
